id,uri,primary_name_display,country
5058,http://dx.doi.org/10.13039/501100000346,Ataxia UK,""
5059,http://dx.doi.org/10.13039/100005562,North Carolina Biotechnology Center,""
5060,http://dx.doi.org/10.13039/501100000332,Royal Society of Edinburgh,""
5061,http://dx.doi.org/10.13039/501100001712,Foundation for Fundamental Research on Matter,""
5062,http://dx.doi.org/10.13039/501100002644,Pukyong National University,""
5063,http://dx.doi.org/10.13039/100006334,State Library of North Carolina,""
5065,http://dx.doi.org/10.13039/100000906,Carl M. Freeman Foundation,""
5066,http://dx.doi.org/10.13039/501100002388,National Institute of Oceanography and Fisheries,""
5067,http://dx.doi.org/10.13039/501100002381,Indian Institute of Management Ahmedabad,""
5068,http://dx.doi.org/10.13039/501100002380,Hanyang University,""
5069,http://dx.doi.org/10.13039/501100002382,King Faisal Specialist Hospital and Research Centre,""
5070,http://dx.doi.org/10.13039/501100002356,"Associação Brasileira de Metalurgia, Materiais e Mineração",""
5071,http://dx.doi.org/10.13039/501100002458,ChuGye University for the Arts,""
5072,http://dx.doi.org/10.13039/501100002471,Dongguk University,""
5073,http://dx.doi.org/10.13039/501100002470,Dongduk Women`s University,""
5074,http://dx.doi.org/10.13039/501100002477,Far East University,""
5075,http://dx.doi.org/10.13039/501100002475,Duksung Women`s University,""
5076,http://dx.doi.org/10.13039/501100002641,Konkuk University,""
5077,http://dx.doi.org/10.13039/501100002636,Inje University,""
5078,http://dx.doi.org/10.13039/501100002634,Hoseo University,""
5079,http://dx.doi.org/10.13039/501100002651,Sponsoring Consortium for Open Access Publishing in Particle Physics,""
5080,http://dx.doi.org/10.13039/501100002650,Leibniz Publik,""
5081,http://dx.doi.org/10.13039/100000992,Baton Rouge Area Foundation,""
5082,http://dx.doi.org/10.13039/501100002241,Japan Science and Technology Agency,""
5083,http://dx.doi.org/10.13039/501100002261,Russian Foundation for Basic Research,""
5084,http://dx.doi.org/10.13039/100000891,"The New York Times Company Foundation, Inc.",""
5085,http://dx.doi.org/10.13039/501100002354,Arab Association of Urology,""
5086,http://dx.doi.org/10.13039/501100002353,"Alexandria Faculty of Medicine, Alexandria University",""
5087,http://dx.doi.org/10.13039/501100002352,Ain Shams University,""
5088,http://dx.doi.org/10.13039/501100002351,African Federation for Emergency Medicine,""
5089,http://dx.doi.org/10.13039/501100002349,Academy of Scientific Research and Technology,""
5090,http://dx.doi.org/10.13039/501100003286,Kuwait Foundation for the Advancement of Sciences,""
5091,http://dx.doi.org/10.13039/501100002474,Dongyang University,""
5092,http://dx.doi.org/10.13039/501100002473,Dongshin University,""
5093,http://dx.doi.org/10.13039/100006389,Advanced Photon Sciences,""
5094,http://dx.doi.org/10.13039/501100002653,Yorkshire Cancer Research,""
5095,http://dx.doi.org/10.13039/501100002652,Borsa Istanbul Anonim Sirketi,""
5096,http://dx.doi.org/10.13039/501100002655,Terry Fox Foundation,""
5097,http://dx.doi.org/10.13039/501100002645,Sangmyung University,""
5098,http://dx.doi.org/10.13039/501100002648,Catholic University of Korea,""
5246,http://dx.doi.org/10.13039/100006627,Wieboldt Foundation,""
5099,http://dx.doi.org/10.13039/100006158,Office of Congressional and Intergovernmental Affairs,""
5100,http://dx.doi.org/10.13039/501100002417,Housing and Building National Research Center,""
5101,http://dx.doi.org/10.13039/501100002414,Fujifilm Holdings,""
5102,http://dx.doi.org/10.13039/501100002415,Fundação Sociedade Brasileira de Pediatria,""
5103,http://dx.doi.org/10.13039/501100002419,Institution for Marine and Island Cultures,""
5104,http://dx.doi.org/10.13039/501100002366,"China University of Geosciences, Beijing",""
5105,http://dx.doi.org/10.13039/501100002369,Chongqing University,""
5106,http://dx.doi.org/10.13039/501100002368,Chinese Materials Research Society,""
5107,http://dx.doi.org/10.13039/501100002363,Sociedade Brasileira de Infectologia,""
5108,http://dx.doi.org/10.13039/100006388,Advanced Fiber Technologies,""
5109,http://dx.doi.org/10.13039/100006385,Acxiom,""
5110,http://dx.doi.org/10.13039/100006384,American College of Radiology Imaging Network,""
5111,http://dx.doi.org/10.13039/501100002481,Gyeongnam National University of Science and Technology,""
5112,http://dx.doi.org/10.13039/501100002488,Hannam University,""
5113,http://dx.doi.org/10.13039/501100002649,Yeungnam University,""
5114,http://dx.doi.org/10.13039/501100002660,Islamic Azad University,""
5115,http://dx.doi.org/10.13039/501100002666,Aalto-yliopisto,""
5116,http://dx.doi.org/10.13039/501100002665,"Research Committee, Aristotle University of Thessaloniki",""
5117,http://dx.doi.org/10.13039/501100002664,Hunan Normal University,""
5118,http://dx.doi.org/10.13039/501100000243,W. Garfield Weston Foundation,""
5119,http://dx.doi.org/10.13039/501100001504,"Ministry of Health, New Zealand",""
5120,http://dx.doi.org/10.13039/501100001508,"Ministry for Culture and Heritage, New Zealand",""
5121,http://dx.doi.org/10.13039/100003654,Cadillac Area Community Foundation,""
5122,http://dx.doi.org/10.13039/100006347,Denver Botanic Gardens,""
5123,http://dx.doi.org/10.13039/501100002364,Ceramic Society of Japan,""
5124,http://dx.doi.org/10.13039/501100002361,Associação Médica Brasileira,""
5125,http://dx.doi.org/10.13039/501100002360,BGI,""
5126,http://dx.doi.org/10.13039/501100002359,Beijing Academy of Food Sciences,""
5127,http://dx.doi.org/10.13039/501100002293,Australian Government Department of Industry,""
5128,http://dx.doi.org/10.13039/100006689,Judge Baker Guidance Center,""
5129,http://dx.doi.org/10.13039/501100002489,Hansei University,""
5130,http://dx.doi.org/10.13039/501100002484,Hanbuk University,""
5131,http://dx.doi.org/10.13039/501100002486,Hankuk University of Foreign Studies,""
5132,http://dx.doi.org/10.13039/501100002490,Hanshin University,""
5133,http://dx.doi.org/10.13039/501100002497,Howon University,""
5134,http://dx.doi.org/10.13039/501100002663,Northwestern Polytechnical University,""
5135,http://dx.doi.org/10.13039/501100002658,"Centros de Investigación y Desarrollo, Universidad de Valparaíso",""
5136,http://dx.doi.org/10.13039/501100002659,China Tobacco Guangxi Industrial,""
5137,http://dx.doi.org/10.13039/501100002657,Istanbul Üniversitesi,""
5138,http://dx.doi.org/10.13039/501100002600,Busan National University of Education,""
5139,http://dx.doi.org/10.13039/100006349,Deborah Bunn Alley Ovarian Cancer Research Foundation,""
5140,http://dx.doi.org/10.13039/501100002428,Austrian Science Fund,""
5141,http://dx.doi.org/10.13039/501100002426,Fondazione Telethon,""
5142,http://dx.doi.org/10.13039/100006338,Zimmer,""
5143,http://dx.doi.org/10.13039/100006336,Cornerstone Specialty Wood Products,""
5144,http://dx.doi.org/10.13039/100005427,Asian Pacific American Institute for Congressional Studies,""
5145,http://dx.doi.org/10.13039/501100001115,Cancer Nurses Society of Australia,""
5146,http://dx.doi.org/10.13039/501100000686,Royal College of Veterinary Surgeons Charitable Trust,""
5147,http://dx.doi.org/10.13039/501100001132,Australasian Society for Psychiatric Research,""
5148,http://dx.doi.org/10.13039/100004415,North Atlantic Treaty Organization,""
5149,http://dx.doi.org/10.13039/100005908,"Institute for Humanities Research, Arizona State University",""
5150,http://dx.doi.org/10.13039/501100001463,Ministry Of Defence- Singapore,""
5151,http://dx.doi.org/10.13039/501100002161,"Ministry of Science, Innovation and Higher Education",""
5152,http://dx.doi.org/10.13039/501100002499,International University of Korea,""
5153,http://dx.doi.org/10.13039/501100002128,"Heritage, Northern Territory Government",""
5154,http://dx.doi.org/10.13039/501100002610,Daejeon Catholic University,""
5155,http://dx.doi.org/10.13039/501100002611,University of Seoul,""
5156,http://dx.doi.org/10.13039/501100002609,Daegu University of Foreign Studies,""
5157,http://dx.doi.org/10.13039/501100002602,Pyeongtaek University,""
5158,http://dx.doi.org/10.13039/100006362,Neuroscience Nursing Foundation,""
5159,http://dx.doi.org/10.13039/100006364,James A. Haley Veterans' Hospital,""
5160,http://dx.doi.org/10.13039/100006366,"Department of Workforce Development, State of Wisconsin",""
5161,http://dx.doi.org/10.13039/100006357,AACCI Foundation,""
5162,http://dx.doi.org/10.13039/100004773,National City Corporation,""
5163,http://dx.doi.org/10.13039/501100000548,Design and Art Direction,""
5164,http://dx.doi.org/10.13039/100004852,Office of the Attorney General,""
5165,http://dx.doi.org/10.13039/100004854,New York State Department of Agriculture and Markets,""
5166,http://dx.doi.org/10.13039/501100002283,Alzheimer’s Research UK,""
5167,http://dx.doi.org/10.13039/501100002184,Canadian Climate Forum,""
5168,http://dx.doi.org/10.13039/501100002183,"Department of Electronics and Information Technology, Ministry of Communications and Information Technology",""
5169,http://dx.doi.org/10.13039/501100000934,"Department of Industry, Innovation, Science, Research and Tertiary Education, Australian Government",""
5170,http://dx.doi.org/10.13039/501100002498,Hyupsung University,""
5171,http://dx.doi.org/10.13039/100006396,Alexion Pharmaceuticals,""
5172,http://dx.doi.org/10.13039/501100002601,Busan University of Foreign Studies,""
5173,http://dx.doi.org/10.13039/501100002604,SungKongHoe University,""
5174,http://dx.doi.org/10.13039/501100002603,Sahmyook University,""
5175,http://dx.doi.org/10.13039/501100002606,Daegu Arts University,""
5176,http://dx.doi.org/10.13039/501100002605,Sun Moon University,""
5177,http://dx.doi.org/10.13039/100006352,Virginia and D.K. Ludwig Fund for Cancer Research,""
5178,http://dx.doi.org/10.13039/100006350,Data Fusion Corporation,""
5179,http://dx.doi.org/10.13039/100006354,Butler University,""
5180,http://dx.doi.org/10.13039/100006383,Children's Hospital Colorado Research Institute,""
5181,http://dx.doi.org/10.13039/100005341,American Optometric Foundation,""
5182,http://dx.doi.org/10.13039/501100000570,British Society for the Philosophy of Science,""
5183,http://dx.doi.org/10.13039/100006035,Turkish Cultural Foundation,""
5184,http://dx.doi.org/10.13039/100005389,American Psychological Association of Graduate Students,""
5185,http://dx.doi.org/10.13039/100006147,Office of Nuclear Energy,""
5186,http://dx.doi.org/10.13039/100006142,Office of Nuclear Safety,""
5187,http://dx.doi.org/10.13039/100006133,Advanced Research Projects Agency - Energy,""
5188,http://dx.doi.org/10.13039/100005660,Cotting School,""
5189,http://dx.doi.org/10.13039/501100002608,Daegu University,""
5190,http://dx.doi.org/10.13039/501100002607,Daegu National University of Education,""
5191,http://dx.doi.org/10.13039/501100002621,Daejeon Theological University,""
5192,http://dx.doi.org/10.13039/501100002622,Gongju National University of Education,""
5193,http://dx.doi.org/10.13039/501100002620,"Asian Center for Theological Studies and Missions, Asia United Theological University",""
5194,http://dx.doi.org/10.13039/100006382,Stanford Center on Longevity,""
5195,http://dx.doi.org/10.13039/100006381,Robert Wood Johnson Foundation Center for Health Policy,""
5196,http://dx.doi.org/10.13039/100006380,Rehabilitation Research and Development Service,""
5197,http://dx.doi.org/10.13039/100006379,Office of Research and Development,""
5198,http://dx.doi.org/10.13039/100006378,Purdue University School of Nursing,""
5199,http://dx.doi.org/10.13039/100001004,Bohemian Foundation,""
5200,http://dx.doi.org/10.13039/501100001691,Japan Society for the Promotion of Science,""
5201,http://dx.doi.org/10.13039/100002407,Women Helping Others Foundation,""
5202,http://dx.doi.org/10.13039/100005570,Takeda Pharmaceuticals North America,""
5203,http://dx.doi.org/10.13039/501100002288,"Department of Environment Regulation, Government of Western Australia",""
5204,http://dx.doi.org/10.13039/501100002285,"Land, Approvals and Native Title Unit",""
5205,http://dx.doi.org/10.13039/501100002286,Plymouth University,""
5206,http://dx.doi.org/10.13039/100006395,Alabama Commission on Higher Education,""
5207,http://dx.doi.org/10.13039/100006399,Spectrum Pharmaceuticals,""
5208,http://dx.doi.org/10.13039/501100002615,Yong In University,""
5209,http://dx.doi.org/10.13039/501100002614,Korea National University of Transportation,""
5210,http://dx.doi.org/10.13039/501100002613,Ulsan National Institute of Science and Technology,""
5211,http://dx.doi.org/10.13039/501100002612,University of Suwon,""
5212,http://dx.doi.org/10.13039/501100002619,Ajou University,""
5213,http://dx.doi.org/10.13039/100000076,Directorate for Biological Sciences,""
5214,http://dx.doi.org/10.13039/501100001783,University of Ballarat,""
5215,http://dx.doi.org/10.13039/501100001778,Deakin University,""
5216,http://dx.doi.org/10.13039/501100000279,Nuffield Foundation,""
5217,http://dx.doi.org/10.13039/501100000342,Society for General Microbiology,""
5218,http://dx.doi.org/10.13039/501100000343,Arts Council of Wales,""
5219,http://dx.doi.org/10.13039/501100001774,University of Sydney,""
5220,http://dx.doi.org/10.13039/501100001765,World Congress of Science and Factual Producers,""
5221,http://dx.doi.org/10.13039/501100002284,Asthma Australia,""
5222,http://dx.doi.org/10.13039/501100000152,Canadian Hemophilia Society,""
5223,http://dx.doi.org/10.13039/501100000151,Canadian Federation of University Women,""
5224,http://dx.doi.org/10.13039/501100002141,Public Health England,""
5225,http://dx.doi.org/10.13039/501100000160,Network for Business Sustainability,""
5226,http://dx.doi.org/10.13039/501100000146,Alberta Innovates - Technology Futures,""
5227,http://dx.doi.org/10.13039/501100000974,Australian Centre for International Agricultural Research,""
5228,http://dx.doi.org/10.13039/501100002101,"Division of Health Sciences, University of Otago",""
5229,http://dx.doi.org/10.13039/501100002102,Kings Health Partners,""
5230,http://dx.doi.org/10.13039/501100002618,Kangnung National University,""
5231,http://dx.doi.org/10.13039/100004367,"Coca-Cola , Inc.",""
5232,http://dx.doi.org/10.13039/501100002202,Toronto Rehabilitation Institute,""
5233,http://dx.doi.org/10.13039/501100002204,School of Taxation and Business Law,""
5234,http://dx.doi.org/10.13039/100004347,AT and T,""
5235,http://dx.doi.org/10.13039/501100002203,Brain Tumour Charity,""
5236,http://dx.doi.org/10.13039/100006400,Alnylam Pharmaceuticals,""
5237,http://dx.doi.org/10.13039/501100003246,Nederlandse Organisatie voor Wetenschappelijk Onderzoek,""
5238,http://dx.doi.org/10.13039/501100003289,Ministry of Aliyah and Immigrant Absorption,""
5239,http://dx.doi.org/10.13039/501100003301,Israel National Insurance Institute,""
5240,http://dx.doi.org/10.13039/501100003147,Fonds pour la Formation de Chercheurs et l'Aide à la Recherche,""
5241,http://dx.doi.org/10.13039/501100003148,Leibniz-Institut für Meereswissenschaften,""
5242,http://dx.doi.org/10.13039/501100003143,Fonds Psychische Gezondheid,""
